,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540930.7598112,0.9674119949340819,0.02752430427983299,0.3442267691228449,0.22921324871826723,0.1242174089725848,-0.4102619771391236,0.27277853648694567,0.42269645043347714,0.3513788605660513,-0.25297941731136214,0.25307383723144383,0.7377781945935834,0.5687351289280334,-0.07918815950405067,0.218725835675782,0.6196090830246077,0.36548129389675366,-6.189604159196426,0.1720099153279837,0.353418638233707,0.20920572382693556,-6.136058128364914
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540930.8755012,0.9584190249443054,0.02761069585906561,0.3232572483786518,0.22442643122111847,0.12091962632224476,-0.41449528225203824,0.2454852476067644,0.39756995094738445,0.3061832872376006,-0.24806486534223104,0.2221480796689073,0.6965612439184502,0.542769340820065,-0.06833040571742943,0.1913905026702376,0.6061161029545535,0.3645296831107308,-6.176269477104636,0.15165151281092948,0.345570387731468,0.20701113359965884,-6.125583145141496
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540930.9921887,0.9586213827133178,0.027614206416144423,0.3254988635285314,0.2283373639674704,0.11656023137059492,-0.4108647409751516,0.2603660772973688,0.41609167060961993,0.3440163838396471,-0.2429883135067992,0.2405451242152572,0.7209267432469213,0.5599707257105869,-0.07010895142242157,0.21038278135894384,0.6181583636856254,0.36045160090711137,-6.181396163597784,0.16992846243615656,0.35486794312560116,0.20698124237385196,-6.133233849039428
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.1058855,0.9563595056533811,0.027379362013325803,0.32546562806544,0.2250524405107904,0.11934075104615964,-0.40431023683542167,0.2576388339690649,0.4107605909836272,0.33813523542470486,-0.2414036824793868,0.23819322405084087,0.7167518438077979,0.5692852446379426,-0.06718527058764678,0.2078329333821816,0.6217282262754107,0.37400149329942795,-6.17816611057351,0.1658583392124391,0.3550358991868247,0.21238725966003977,-6.131225140050184
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.2714424,0.9551441669464112,0.02756331125463873,0.32919685704994167,0.2263681372772587,0.12338141773503795,-0.3959100688406134,0.2647121972900379,0.4221684920673132,0.3396714113900195,-0.24885142080869424,0.24655587658779157,0.7348283480451469,0.5351460732107906,-0.07680387939851574,0.21574310137658867,0.6401709773117085,0.3569802719778182,-6.186306366495949,0.16937246591763344,0.36453985363303354,0.21109425037570312,-6.143038872798593
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.3751652,0.9599652290344238,0.02759466917265385,0.32231263243187236,0.225355420132128,0.12056390247507857,-0.4068598698220778,0.2584760398490942,0.41280448105378686,0.34341647266768743,-0.24523810137371613,0.23480034167499353,0.7059639613071621,0.5637463368017032,-0.06880513329395122,0.2048153839484712,0.6079166164089795,0.3625756966779227,-6.180520449916055,0.16725496498469372,0.3523444931063174,0.2091993273925682,-6.132823204021412
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.5137947,0.9569295644760131,0.027525726163771577,0.32372031087769715,0.22420965767654383,0.12641301390458945,-0.4005397292619497,0.26397085468105574,0.41933138034747375,0.3280298565206517,-0.24850245772436264,0.24599528391803016,0.737582169769173,0.5474822022732393,-0.07255477571363089,0.21377805031591368,0.6322505150707244,0.36527455297348566,-6.181040989819497,0.16835444957083687,0.3599306509162341,0.21853672643382327,-6.130134733324296
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.6364665,0.9617812633514403,0.02774416733262264,0.3249447434811539,0.22648017769288045,0.11433874684635856,-0.41051182376873113,0.26427065060425337,0.42532792634074024,0.3755442812939263,-0.24945552947823207,0.2402695384307556,0.7180357577856105,0.5775435527773032,-0.06967396209564924,0.21163837959962484,0.6189110724521101,0.36945046481338506,-6.180301348663233,0.17521873638150565,0.3577902771713973,0.203698825033561,-6.130603800028306
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.7481675,0.9610080122947693,0.027427832102710603,0.32670987031612286,0.22387195203602567,0.12708255327879417,-0.3949830936444192,0.27158393257671287,0.42617779046909143,0.3460979223250664,-0.24503409243668184,0.2513391374392495,0.739341515595689,0.5584691624765702,-0.07419661214149052,0.2204114241018993,0.6505009501371578,0.37384969897559367,-6.185783150675905,0.17825430037945011,0.373571842164395,0.2204655432934996,-6.133859314008428
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.8658528,0.9633986949920654,0.027609966482228465,0.32442166976688774,0.22225292156646287,0.11988968627351496,-0.39795194082409946,0.2704427279327155,0.4244644297879571,0.3404706186829531,-0.2506153626067342,0.24682742519651368,0.7342124581029682,0.5565813181443857,-0.07546691714432896,0.21742518084884208,0.6533363001649256,0.376727855322517,-6.187189882129662,0.17923166494565335,0.3769406380157219,0.2220322304658947,-6.131279720982441
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540931.9845355,0.963613748550415,0.027697803040236835,0.33605070049305086,0.2226237545990756,0.11309097163402924,-0.398187980548911,0.26712899347682484,0.42207211655492743,0.3322772756549016,-0.2560331151703821,0.2425474640536156,0.7327431519954558,0.5426887893957996,-0.07923567636935581,0.21186997371800145,0.6493381873925732,0.3736377684262055,-6.18784825091791,0.17193472762070747,0.3711952869512055,0.22171585493560708,-6.1316245014382895
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.1072075,0.966896116733551,0.02762913405349643,0.32833484824692766,0.22255013807573865,0.10241548841682932,-0.422013369760192,0.2452395833371028,0.3928071761069696,0.2957080437874945,-0.2483902633308341,0.2163969674073765,0.6824216549365012,0.5440630805978448,-0.06909652677994016,0.18889441186673567,0.6097266775894896,0.37498790597083137,-6.1825355065452765,0.15917196017629776,0.35251004455300616,0.21211352715047607,-6.126936938794595
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.2368891,0.962052047252655,0.02744078283192053,0.3309965827705388,0.21965854612626265,0.132265601888524,-0.38495867900313746,0.2679239516957228,0.42503310224116647,0.33122231989540846,-0.24590489708779553,0.24799470330245965,0.7526858398649584,0.5494067234905585,-0.07873972749809299,0.21643861125756336,0.6691047391277751,0.3742921037659268,-6.1896781615971115,0.17559951219724423,0.3753300184280556,0.22145380766899175,-6.128342587531183
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.3665152,0.9677242040634156,0.027766381758763004,0.3380557813815921,0.2233811794686784,0.10756305536800805,-0.39989189508600376,0.2658013179908343,0.41844154000853456,0.3290098716679182,-0.25534017854493385,0.23950667802194167,0.7257483216955684,0.5488982322881285,-0.076994881220942,0.20872151205351527,0.6469613867745891,0.37351108926816606,-6.187153529923332,0.17105755182946591,0.3719434824466516,0.2192683136648265,-6.130798756845795
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.4881885,0.9654803276062013,0.0275556187557644,0.3418981766943223,0.22622379383662017,0.11652473697219343,-0.3959618354161232,0.2688677787619356,0.41676470768570106,0.32354823483588,-0.25473998213762616,0.24430567232777808,0.7292592281211889,0.5340966828088666,-0.08166853336001532,0.21385136760913867,0.6532985842867263,0.3713359137373147,-6.190883413138484,0.17166956646963705,0.37531683542469696,0.2184412301201176,-6.136453996086488
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.6058738,0.9621737003326416,0.02756243743306719,0.32985275345804865,0.2272874897444624,0.10908197741808635,-0.4106127199124172,0.25598283800485205,0.3988291422898373,0.2936593397642855,-0.25060603565543316,0.23276958822197624,0.7030893486506963,0.5410474344814311,-0.06886571602660174,0.2042721832328089,0.6148493933706488,0.36348092469699544,-6.175147193704447,0.16719248626302052,0.35257272287589014,0.20685955651363463,-6.119832689643332
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.7355275,0.9640547037124632,0.02762785285338332,0.3264847070572152,0.2253477081741164,0.11610637335029292,-0.4161787495802706,0.24735260205700224,0.3882515024587748,0.29003296656938193,-0.2515107686731408,0.22321210602047212,0.6877562490113001,0.5506393518420158,-0.07302985733846956,0.19526297838723483,0.6016789210865994,0.3705733193980988,-6.184407878620723,0.15922696503110823,0.346342244080042,0.2070708480399528,-6.135186620082536
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.8542109,0.9649960398674012,0.02761797891759876,0.3315930566813816,0.22447980768912928,0.12456724193826418,-0.3991474721395338,0.26029209191856184,0.41685916785804,0.3264410309253109,-0.2571829733166604,0.24325654964607235,0.7380444775033947,0.5559060194720927,-0.08722637181307523,0.21036127574854824,0.6441115649670204,0.36391728826320463,-6.1972822177738225,0.16819072938682522,0.3679616219849601,0.21899737699721997,-6.138481706183296
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540932.9818687,0.9649810791015624,0.028009541634947514,0.30199582548582127,0.22071029029929232,0.10716021344658692,-0.4109929695128294,0.24158513163803264,0.39333426278008266,0.31074831101109773,-0.24303712794991927,0.22100946900945395,0.6843145696481251,0.5968509484324224,-0.06053227851014498,0.19380615232053697,0.5960887092864535,0.3893084557085541,-6.17536457798464,0.1681790893710735,0.34551874764911444,0.2117864761885269,-6.118597766575505
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.1065357,0.953404426574707,0.027614228539320607,0.2690118430290558,0.2134914864755588,0.1324237675621353,-0.3969572565305168,0.26866985660929554,0.45865948258799866,0.41790577132910983,-0.1927672273255809,0.2481262647370732,0.8069086855467905,0.6350756888899056,-0.031047243731445736,0.20617332763488783,0.7093219848236902,0.4304378981401952,-6.1630763722022595,0.1600685994835649,0.40785218104194737,0.2545066714946819,-6.107617024235528
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.2212288,0.9538670182228088,0.02860106350560354,0.263709460394391,0.20382368685355223,0.12574095585761852,-0.40898992946234625,0.26482818017260445,0.4459154181635381,0.47598280557887535,-0.19185798118279607,0.23833070434735767,0.7308200219571882,0.6808715432061001,-0.029451880198526403,0.2010793556496404,0.6561111860567824,0.45834905118776,-6.161148346404188,0.16687546407901088,0.3930424681436047,0.26923802150234516,-6.096347083601822
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.3419056,0.9491062760353088,0.02874282194494704,0.24358026900510232,0.21412197144759837,0.14622227577638525,-0.39642868896090233,0.284084223327326,0.4826400023389886,0.5530748625826205,-0.20153673352777268,0.2526625094173869,0.7726610716424192,0.6936086900795077,-0.0414637809083751,0.21777015042685696,0.7025078820579929,0.4490112445967788,-6.170092381762609,0.18487403908618916,0.42809139138413194,0.27629998433947545,-6.099779826754151
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.4675698,0.9692187309265136,0.028600134081409934,0.25481534990689614,0.2244704745417488,0.1278363447202557,-0.40230329217153266,0.2690106588029906,0.4164255256555374,0.3291045310175154,-0.20992663565291148,0.2223861511687568,0.7231577017741794,0.5826494804571333,-0.11508401645254018,0.19188599296012487,0.6908644544542002,0.4127664870297023,-6.234799711973411,0.16851062141032003,0.4471715268161865,0.28757641115560467,-6.145562648852614
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.586252,0.9675748348236085,0.028467634913307727,0.27780401159770296,0.19903782211392768,0.13540633621639775,-0.3921652061007301,0.3187411423406385,0.5227773077218385,0.4969782143491446,-0.2046412785417324,0.2794063375711078,0.8553687380410494,0.581666544665994,-0.1140251142413633,0.24207507527018235,0.829537717923977,0.389773647009392,-6.243194273806411,0.2147473580192432,0.5042731469284063,0.2679342322664707,-6.142951657135585
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.7029407,0.9765881299972534,0.027703249842062405,0.2769653852166169,0.19295838596031703,0.11056843193541932,-0.4030158632670515,0.30114453981449474,0.47959701040195,0.4729794898540873,-0.20172320157693055,0.23026566805371207,0.7824948080641414,0.6441082023973784,-0.11183095574071313,0.2057255655650727,0.7864185880971725,0.4265700799102641,-6.242319995994883,0.204131218772853,0.506349391001896,0.26242962510775014,-6.133942437057113
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.833592,0.977310001850128,0.027664325914988016,0.28038378579295165,0.18878051494286097,0.09507048860196515,-0.4068725460026173,0.30355335212086576,0.4599139826467075,0.4004922529686392,-0.1986034869370128,0.23375814841346632,0.7514964041886174,0.5707519969645798,-0.10757668664595288,0.2167044485013334,0.7591610930043854,0.380458830086746,-6.240760124166973,0.21223207580130765,0.4945109530128858,0.24691820218346863,-6.152449847559131
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540933.9532723,0.9820531010627745,0.02786135772654852,0.2824453780016922,0.1863924143719277,0.1050155255730311,-0.4185319814456863,0.28789584728942375,0.4631245906408831,0.4117879168341306,-0.21182437629386808,0.21708502487410763,0.7407342358343827,0.535920957068126,-0.1124567534884604,0.20392551490817512,0.7541533848118332,0.35302441316438365,-6.248657463494135,0.2099834305098769,0.48909889539761214,0.23764134372263024,-6.150618599544139
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.0769687,0.9831724762916565,0.027810450285046247,0.28398718822611174,0.186373139564334,0.10016461937549868,-0.41657253136590494,0.2889007255487783,0.430941189557204,0.3512474643570353,-0.19851711322527651,0.22967213406345313,0.7470700137214712,0.5416613606756108,-0.11306684369256724,0.21474756135496695,0.7486369066228517,0.3691799876457587,-6.245304236752961,0.21853961867441107,0.4815891790953972,0.2325900630286296,-6.14860325567134
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.2036011,0.9781489372253418,0.027516028646785703,0.3029672792977172,0.18986937882386823,0.10824242777528624,-0.4048800461607094,0.312757758085072,0.48615365879869393,0.42596863538611784,-0.2255813399301987,0.26550236052427545,0.7846349779416594,0.5495197891126158,-0.12098557729404824,0.23906078455609903,0.7668161099031228,0.36510475780633533,-6.249263641933684,0.21189691180531425,0.47218073763481466,0.24748387304980612,-6.15924918638366
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.3262732,0.9780033826828003,0.027143007930919612,0.29182728264669944,0.19185155532534032,0.11209213806103384,-0.40169703556260655,0.31047012442709665,0.4514021504704497,0.3487156685555963,-0.2061431328030876,0.2634671383550331,0.7699492871444951,0.5273058238757954,-0.11923553473514836,0.2459037873986447,0.7622946063647401,0.35813961175647524,-6.2447769061028096,0.22600764044037455,0.4740773004140487,0.2294297769292612,-6.164601955945225
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.4668975,0.9795371890068054,0.027578799984718568,0.3068912479421195,0.1866789538912667,0.09906664109962662,-0.41023051010510647,0.31244665174035013,0.46643566627705046,0.4001118914260541,-0.2144969756040536,0.271689337631472,0.7937346989907582,0.5808175667268125,-0.11382205723746884,0.2448603100704396,0.7729710357315913,0.3962488330750988,-6.243729328728363,0.21660426388929865,0.47416043315973966,0.25682985382429685,-6.1541884277456775
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.6075213,0.9778863191604614,0.027377553218675743,0.2978896783677696,0.18657796603609555,0.10296569546820936,-0.405599391295679,0.30989170337753746,0.4577450447319,0.36905943879091,-0.21056890409074835,0.2649090852915039,0.7751739688054156,0.5400857548476329,-0.11734260090121527,0.24314232413835055,0.7691345463899213,0.37245083314030664,-6.247166100432149,0.2171534280234919,0.4770800976132601,0.24266280738470636,-6.167313634458121
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.7361774,0.9782823324203491,0.027648709021218743,0.3133984989024676,0.18991935708713367,0.1067247361573438,-0.4053642440492013,0.31578407780165474,0.4782577779310709,0.39590027120130566,-0.22600339279184836,0.2642549307200066,0.8040656730891951,0.5337607004285895,-0.13788673098837956,0.2386710207124372,0.7886621808154195,0.3595273144226997,-6.264929340455787,0.2160450617486158,0.4919043762046474,0.23990134257413423,-6.1694960505315
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540934.8957508,0.9821398258209229,0.027512283179842,0.3013847491932537,0.18583637893122537,0.10045240605870252,-0.4054852044918266,0.3060262589501619,0.45328702959155054,0.367988392488481,-0.21146089430455683,0.25180358742700193,0.7752539658644558,0.5212100346162114,-0.1255751746720768,0.23000159835116785,0.7779902829394381,0.35801377782541033,-6.258106783144193,0.2144636063595713,0.4953007112174078,0.2413541790025276,-6.174837219260306
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.0254045,0.9799438118934632,0.027553777319576863,0.30669041330451385,0.19276498184818505,0.11060535240362672,-0.40229517029524414,0.3237488124035792,0.4752808181965866,0.40089787003765126,-0.22091333502833607,0.2840387730773388,0.808645234600554,0.5617692727694941,-0.12772487704733226,0.2590398383023542,0.7939872225744714,0.3808101295537021,-6.255966870127471,0.2309142703378151,0.49606888926711207,0.2552141130808487,-6.169653495023043
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.1540592,0.9789325594902039,0.027263752956217857,0.29738014498717824,0.1905292453807035,0.10808685265505288,-0.39882975386002384,0.31510695669951394,0.4554448758109839,0.3523115410074365,-0.21420114779437413,0.26164738096875384,0.7789721655524247,0.5065146457391769,-0.13400309471512006,0.24241388042262368,0.7788411942968598,0.34793792454942923,-6.263150996894671,0.2238775798869539,0.4970092479540957,0.2357672573207709,-6.1801508541731645
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.284711,0.9805030226707457,0.02751078706000598,0.31523795872907323,0.19184474660192227,0.11573286842449808,-0.4059641608561071,0.3158202775574441,0.4638908550269327,0.3929547641172572,-0.22550365774782577,0.27080153516217687,0.8010850660863879,0.5711304910002116,-0.1312685616555349,0.2436634390136696,0.7840176124997777,0.3968987140187902,-6.260802187596313,0.21325631841939163,0.4887233883556835,0.2664758308473783,-6.175861364992263
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.4163582,0.9822504520416259,0.027504832061680418,0.3018725273781344,0.18897333037620004,0.10582169059082688,-0.41318740755096023,0.2983448516371112,0.4350570459009941,0.33679154119172416,-0.21031817355178803,0.23843373534796,0.7548858914687652,0.5235292335265133,-0.1262747372973183,0.2229812069396586,0.7640969612344689,0.36274022409184115,-6.262081707338592,0.21911407913415548,0.488868589353036,0.23559056503506812,-6.173320083302904
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.5400283,0.98398220539093,0.027303789704919975,0.3130166550347031,0.19614031587430447,0.09384275800510201,-0.4151807142039772,0.30067028319036737,0.43096983393626914,0.3051499712099071,-0.2052665788732111,0.2526921401381115,0.7386919912823866,0.4907866745997553,-0.10446588098275056,0.2343891624413952,0.726316034763184,0.32957145948027794,-6.22981549439899,0.21509894360756296,0.4440680274160266,0.2122716532263812,-6.155958468020991
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.6696813,0.9781501293182371,0.02716187228020672,0.3038537131565726,0.19626387079816004,0.10181171224599604,-0.4013304757538068,0.30068965131397046,0.4422323317297472,0.3442289592778302,-0.22377734889666237,0.27372291594086606,0.7593119027288835,0.5201131354582822,-0.10913049291717368,0.2510004172350411,0.7255129133840078,0.34827001676322555,-6.232220609715413,0.21138041243099792,0.41914692692046246,0.22311438653365137,-6.164156059956447
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.8142955,0.9810250401496888,0.027415777156365447,0.3207720396312852,0.1962921098161308,0.08640624234633118,-0.41306062150855055,0.2968363292973093,0.4194375625794871,0.3063210866678466,-0.21308221787861203,0.26850502656086966,0.7515167108258495,0.517898044915036,-0.10821454278014508,0.24019405410008507,0.7262904008051368,0.3724006746078904,-6.237021765712432,0.1955657804270965,0.44030111767979513,0.24366479010312553,-6.178480795033067
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540935.9429502,0.97891366481781,0.027434417184922563,0.32352601734099196,0.1961806820828347,0.11639963744150363,-0.38737807581014216,0.32549837774673085,0.46466957897058886,0.3578270279781809,-0.23920111365355856,0.3087629230265376,0.8345460245045356,0.5288430889358583,-0.13475172572255056,0.27910778739573766,0.8028806055775676,0.37360903807819007,-6.256333945297698,0.22756038134655965,0.45924034685658593,0.24064810579401813,-6.187513637567664
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540936.0706103,0.9827680587768554,0.02685283323891596,0.3248930211491112,0.19357309455905852,0.08616147667975087,-0.4014977012912575,0.31558639465101646,0.41808620047324846,0.28435904686364155,-0.20969389703052063,0.27531352971735634,0.7452706109181173,0.4792993396559361,-0.12652202861767803,0.25903324130212235,0.7493541006577742,0.34874969351450213,-6.254028067172452,0.23252334136094044,0.48032397702648183,0.23052961907864408,-6.19431961455833
,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1682540936.2072434,0.9817166328430176,0.027331541808001347,0.3368560228378086,0.19771881218528936,0.09956095327286268,-0.4087898782189345,0.3209827960518972,0.462778722215762,0.3699879071265547,-0.23872681873386847,0.30047717780416416,0.7973560011256141,0.5500120097254024,-0.1165152354093526,0.2692688466778818,0.7590951684013452,0.38098521276359126,-6.237567903047877,0.2190045504766416,0.44626264997461473,0.2532146645205604,-6.164093766000776
