1.676995818007352114e+09,9.364570379257202148e-01,2.859402729952376099e-02,4.603418443104438929e-01,2.923380874430074328e-01,1.090497983314876393e-02,-1.894191023911964145e-01,4.916898640324305347e-01,1.497549853791991792e-01,1.968698125637138516e-02,-1.336114163790784737e-01,5.174637364059222477e-01,1.813240357823971138e-01,4.106706807298194880e-04,-7.771019328043848873e-02,5.749910584720261397e-01,1.930507284834323545e-01,2.296842453436877263e-02,-6.136514006288502188e+00,5.876868874732266157e-01,1.751960411700425047e-01,6.466178407311076899e-05,-6.086139394537699587e+00
1.676995818176897764e+09,9.742381572723388672e-01,3.883391630344923406e-02,3.495243322112910889e-01,1.503410777833639189e-01,1.662451979470923602e-01,-2.470039718574192911e-01,3.408270861766391491e-01,1.320733599917225387e-01,1.995129610166547496e-02,-2.101580600714330060e-01,3.561587054828749821e-01,1.472598856060403916e-01,5.388169609659358532e-03,-1.177538526897539128e-01,4.120628981834100202e-01,1.585021837070341166e-01,9.993094004163214153e-03,-6.190273321599073952e+00,4.454883889424934296e-01,1.257788572120013826e-01,4.501026214291471705e-03,-6.070936715451045629e+00
1.676995818317521334e+09,9.859808087348937988e-01,4.936192414489037894e-02,1.669233997036636552e-01,5.674170446244623800e-02,2.982821949171757248e-01,-3.397502412928901094e-01,1.911481215204022810e-01,6.684892234831485425e-02,2.912831192490834744e-03,-3.358508922248910622e-01,2.270393441885270036e-01,6.860621473947318971e-02,3.381278076901553242e-02,-2.307633940123219318e-01,2.656939281692669574e-01,5.472779330156044009e-02,2.249785185208584906e-02,-6.275639497263636457e+00,2.976327718371405417e-01,5.619677226837094947e-02,2.954563865528381933e-02,-6.173379721696601763e+00
1.676995818507014036e+09,9.868178963661193848e-01,4.855309162496457276e-02,1.343785504072787518e-01,8.123171416162679181e-02,1.904142040869541419e-01,-4.322628060226385571e-01,2.204980078267677612e-01,1.360214113654303336e-01,2.179530691765125053e-03,-2.773122485955727967e-01,2.201450106985336497e-01,1.808835887715121438e-01,1.313654588110553349e-02,-1.436081998099356660e-01,2.645663610111936848e-01,1.858504154836167488e-01,1.660351625400674144e-02,-6.232674538106635964e+00,3.105747703094197121e-01,1.399315124025262147e-01,1.226719820315587406e-02,-6.193809032857647168e+00
1.676995818682544470e+09,9.768699407577514648e-01,4.866713480664652813e-02,2.200580834291150367e-01,1.911212574032056799e-01,6.502357826121089868e-02,-4.149425425230908182e-01,1.636688877459149261e-01,1.295472250290338190e-01,7.501478191977483181e-03,-2.185000166160406820e-01,1.740801400784968145e-01,1.576507590692585448e-01,2.049688316655332021e-02,-9.953057059391046124e-02,2.133196981024991778e-01,1.595301993679467401e-01,2.428036394880551604e-02,-6.205253642783041812e+00,2.510555400510638968e-01,1.184254364528597586e-01,2.143254238531847392e-02,-6.148602154398830066e+00
1.676995818843115568e+09,8.770866394042968750e-01,4.424116596966864989e-02,1.238007435453059024e-01,7.541786907887940150e-02,1.574452179077391323e-01,-3.733191809205735900e-01,1.424819586861074683e-01,8.645566742620361400e-02,3.762097986001339007e-04,-2.066360483485367716e-01,1.542485426238360269e-01,1.019347724029351782e-01,3.124180497733666101e-02,-4.260050198499065743e-02,1.720652186503972558e-01,8.422063918890712597e-02,7.838041246479080654e-03,-6.157608387139698713e+00,1.989823412366931166e-01,7.615060859166430940e-02,1.317623601501918644e-02,-6.137294151382103990e+00
1.676995819011664391e+09,9.088625311851501465e-01,4.370998442053108946e-02,1.526385107002763419e-01,1.368255950655895836e-01,5.938208893241810060e-02,-4.538202522877310408e-01,1.219014613728197638e-01,8.646940261965271879e-02,2.672512358654301722e-03,-1.990971613897976056e-01,1.227080988649587034e-01,1.078746643500246294e-01,2.255987236896449255e-02,-6.151268186399994065e-02,1.429383776866970379e-01,1.019303023588542939e-01,1.270947429272844924e-02,-6.209432729177353671e+00,1.532484804174187865e-01,8.177615814009321638e-02,7.445482482061713259e-03,-6.214030981605880299e+00
1.676995819182207823e+09,9.770835638046264648e-01,2.733798999683667574e-02,3.275916564713807766e-01,1.747582632489464438e-01,2.342107440795213602e-01,-3.285420925855158103e-01,3.740240289523755202e-01,1.435516115545003024e-01,1.453460273156758839e-02,-1.814865366295066451e-01,3.905063706282323466e-01,1.942333117161479661e-01,1.461105737558075247e-02,-6.414646210197538778e-02,4.367389536207166856e-01,1.986335629808368142e-01,8.353587737846588507e-03,-6.137828798348163417e+00,4.548159766245696289e-01,1.686252483452102824e-01,1.858742321828449557e-03,-6.035456505360528467e+00
1.676995819243045092e+09,9.426007866859436035e-01,4.343172408597104073e-02,1.099584373892383837e-01,1.185453618968449335e-01,5.924534549353204643e-02,-4.428905967172505065e-01,1.380515926310792452e-01,1.081519794132132922e-01,4.423679774794415064e-03,-2.278782469305822289e-01,1.348415900489299268e-01,1.361275456528533989e-01,1.731098082824730766e-02,-7.940711268110201004e-02,1.546785508019383748e-01,1.238386940800882824e-01,9.431722797926192156e-03,-6.226409130663014935e+00,1.621766828513986347e-01,9.569232553448818457e-02,2.173058816906615984e-03,-6.238934983193272998e+00
1.676995819374694347e+09,9.127535223960876465e-01,4.542134960469790261e-02,8.556482574323975854e-02,2.987350308426445916e-02,5.936638536233280333e-02,-4.734384063099055240e-01,7.635843073111869828e-02,6.135909805681816209e-02,9.516270915330639693e-03,-1.645201568279457405e-01,9.090839180928433905e-02,4.890160342156242568e-02,2.798716252352095521e-02,-2.906394943836332345e-02,9.631958487178682304e-02,2.233371318994330224e-02,8.308118967822047951e-03,-6.185011050607757355e+00,1.039023647812573614e-01,4.200475679388404604e-02,4.912247091757834631e-03,-6.189856569202627057e+00
