1.682540930096444845e+09,9.963017702102661133e-01,2.374697523431379409e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.874866268248001511e-01,2.770433058938335247e-01,5.693497153155848561e-02,-4.891524127013662238e-01,3.342043167980821572e-01,3.680667687106025099e-01,2.424183168117137188e-01,-3.193598678867699547e-01,3.042009305676329767e-01,6.670081236856595375e-01,3.292598335445140467e-01,-1.898191687396204586e-01,2.607446989493245049e-01,6.075814633921332586e-01,2.817672960537022653e-01,-6.269412947210728504e+00,1.669460870460857116e-01,3.795579461935790211e-01,1.928599165560666850e-01,-6.175365763298938937e+00
1.682540930249206781e+09,9.871975183486938477e-01,2.529935262128546469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.148360838384661520e-01,2.429330283367620857e-01,9.350542006788645222e-02,-4.529405445694338894e-01,3.001956238680256739e-01,4.025754842615186790e-01,3.071438901641297958e-01,-3.020120279206839342e-01,2.814808784631428473e-01,6.930806366669569618e-01,4.100664048441273746e-01,-1.348861356766395403e-01,2.361694347321177112e-01,5.801988106300706161e-01,3.048324972716470738e-01,-6.217788123554701230e+00,1.714561398108993551e-01,3.734121458068389576e-01,2.270280285932669007e-01,-6.141200076312615330e+00
1.682540930373842955e+09,9.736104011535644531e-01,2.636071304381104596e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.708683668390881927e-01,2.463308045536370949e-01,1.471098429612584801e-01,-4.144270765166782056e-01,3.036101803868165305e-01,4.398361979852969394e-01,3.550612046326643845e-01,-2.942763619007751075e-01,2.867598721171269460e-01,7.480884968899553789e-01,4.829363004692037165e-01,-1.137463346846918633e-01,2.414581586750870201e-01,6.056596648819401185e-01,3.288077139434523732e-01,-6.209660944030344965e+00,1.752982865278278624e-01,3.681938220857201016e-01,2.221053677034957874e-01,-6.138220790380216840e+00
1.682540930484546661e+09,9.775075912475585938e-01,2.708749064329474265e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.316146344558807968e-01,2.238943407428079513e-01,1.226901787145773942e-01,-4.391341548920113524e-01,2.573238004870632700e-01,3.918258072402023284e-01,2.767496166038425076e-01,-2.646049781195269901e-01,2.337913435657994476e-01,6.693897312962782120e-01,4.875093498589239127e-01,-8.235454823211130204e-02,2.044013667176640681e-01,5.542339630035882925e-01,3.101980957111704074e-01,-6.187740149299491677e+00,1.679963789458489565e-01,3.287282509427407184e-01,1.908583716765916982e-01,-6.123593222291562554e+00
1.682540930640132666e+09,9.723452329635620117e-01,2.739140130938366724e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.337340927455403339e-01,2.255791087382359172e-01,1.374819238250539755e-01,-4.275753276269447234e-01,2.637503719430265292e-01,4.009485451824680857e-01,2.998082142989134669e-01,-2.509351236754100434e-01,2.471165419236096561e-01,7.030925885498020556e-01,5.237458699283703556e-01,-7.682196165367560781e-02,2.151677853289233333e-01,5.829045730760398225e-01,3.409208314538985096e-01,-6.188445626530416632e+00,1.739774254334314207e-01,3.402227686786274408e-01,2.051440532258147764e-01,-6.130434614258305714e+00
1.682540930759811163e+09,9.674119949340820312e-01,2.752430427983298955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.442267691228448889e-01,2.292132487182672596e-01,1.242174089725848057e-01,-4.102619771391236014e-01,2.727785364869457219e-01,4.226964504334771444e-01,3.513788605660512765e-01,-2.529794173113621980e-01,2.530738372314438323e-01,7.377781945935832919e-01,5.687351289280333511e-01,-7.918815950405067028e-02,2.187258356757819655e-01,6.196090830246077097e-01,3.654812938967537117e-01,-6.189604159196425925e+00,1.720099153279837090e-01,3.534186382337070054e-01,2.092057238269355302e-01,-6.136058128364914488e+00
1.682540930875501394e+09,9.584190249443054199e-01,2.761069585906561485e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.232572483786517736e-01,2.244264312211185219e-01,1.209196263222447609e-01,-4.144952822520382441e-01,2.454852476067643785e-01,3.975699509473845095e-01,3.061832872376005765e-01,-2.480648653422310446e-01,2.221480796689072612e-01,6.965612439184502014e-01,5.427693408200650049e-01,-6.833040571742943214e-02,1.913905026702376055e-01,6.061161029545535373e-01,3.645296831107308066e-01,-6.176269477104636252e+00,1.516515128109294785e-01,3.455703877314679762e-01,2.070111335996588364e-01,-6.125583145141495933e+00
1.682540930992188931e+09,9.586213827133178711e-01,2.761420641614442673e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.254988635285314125e-01,2.283373639674703970e-01,1.165602313705949161e-01,-4.108647409751515767e-01,2.603660772973688253e-01,4.160916706096199347e-01,3.440163838396471108e-01,-2.429883135067991695e-01,2.405451242152572000e-01,7.209267432469211867e-01,5.599707257105869251e-01,-7.010895142242157263e-02,2.103827813589438378e-01,6.181583636856253783e-01,3.604516009071113691e-01,-6.181396163597783655e+00,1.699284624361565577e-01,3.548679431256011596e-01,2.069812423738519314e-01,-6.133233849039427810e+00
1.682540931105885744e+09,9.563595056533813477e-01,2.737936201332580310e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.254656280654399936e-01,2.250524405107903747e-01,1.193407510461596543e-01,-4.043102368354216658e-01,2.576388339690649509e-01,4.107605909836271607e-01,3.381352354247048608e-01,-2.414036824793868163e-01,2.381932240508408682e-01,7.167518438077978837e-01,5.692852446379426112e-01,-6.718527058764678372e-02,2.078329333821815617e-01,6.217282262754106892e-01,3.740014932994278896e-01,-6.178166110573510394e+00,1.658583392124390876e-01,3.550358991868247105e-01,2.123872596600397678e-01,-6.131225140050183597e+00
1.682540931271442413e+09,9.551441669464111328e-01,2.756331125463873377e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.291968570499417268e-01,2.263681372772587130e-01,1.233814177350379543e-01,-3.959100688406134161e-01,2.647121972900379205e-01,4.221684920673132169e-01,3.396714113900194953e-01,-2.488514208086942681e-01,2.465558765877915448e-01,7.348283480451468508e-01,5.351460732107905516e-01,-7.680387939851573975e-02,2.157431013765886973e-01,6.401709773117084668e-01,3.569802719778181754e-01,-6.186306366495949227e+00,1.693724659176334413e-01,3.645398536330335393e-01,2.110942503757031186e-01,-6.143038872798593175e+00
